,num_ratings,num_users,num_movies,name,algo_name,rmse_all,increase_from_baseline_rmse_all,rmse_non-boycott,increase_from_baseline_rmse_non-boycott,rmse_boycott,increase_from_baseline_rmse_boycott,rmse_like-boycott,increase_from_baseline_rmse_like-boycott,rmse_all-like-boycott,increase_from_baseline_rmse_all-like-boycott,ndcg10_all,increase_from_baseline_ndcg10_all,ndcg10_non-boycott,increase_from_baseline_ndcg10_non-boycott,ndcg10_boycott,increase_from_baseline_ndcg10_boycott,ndcg10_like-boycott,increase_from_baseline_ndcg10_like-boycott,ndcg10_all-like-boycott,increase_from_baseline_ndcg10_all-like-boycott,ndcg5_all,ndcg5_non-boycott,ndcg5_boycott,ndcg5_like-boycott,ndcg5_all-like-boycott,ndcgfull_all,ndcgfull_non-boycott,ndcgfull_boycott,ndcgfull_like-boycott,ndcgfull_all-like-boycott,fit_time_all,fit_time_non-boycott,fit_time_boycott,fit_time_like-boycott,fit_time_all-like-boycott,test_times_all,test_times_non-boycott,test_times_boycott,test_times_like-boycott,test_times_all-like-boycott,num_tested_all,num_tested_non-boycott,num_tested_boycott,num_tested_like-boycott,num_tested_all-like-boycott
0005_KNNBaseline_item_msd,992209,6000,3704,users from state US_MO excluded,KNNBaseline_item_msd,0.8862628122570356,0.0007976550147800188,0.8853912100615318,-7.394718072384343e-05,0.9883952160760863,0.10293005883383066,0.9054617702886087,0.01999661304635314,0.9539294931027111,0.06846433586045553,0.7918103532161901,0.0002579117479789561,0.7919544515801507,0.0004020101119395214,0.7708246208408076,-0.020727820627403526,0.7981356679382122,0.006583226470001091,0.784340694977368,-0.007211746490843107,0.7834863815258408,0.783553633974057,0.7739387563976676,0.7848621459365134,0.7793174783598283,0.908686264858791,0.9087151876300095,0.9043516940535931,0.9097369727728243,0.907010249370682,25.114341020584106,25.114341020584106,25.114341020584106,25.114341020584106,25.114341020584106,183.0029393196106,348.19376435279844,356.00855627059934,356.68050398826597,357.3932032108307,200041.8,198441.8,1600.0,1192.8,2792.8
0005_SVD,992303,6000,3705,users from state US_MO excluded,SVD,0.8749816029027937,0.001370339887608929,0.8737205156166349,0.00010925260145011606,1.02089266814768,0.1472814051324952,0.8780002257070965,0.004388962691911691,0.961555687370826,0.0879444243556412,0.7936006911813986,0.0014184408110349267,0.793738200613083,0.0015559502427192617,0.7751203769798615,-0.017061873390502247,0.7736553634341911,-0.01852688693617266,0.7745305958837938,-0.017651654486569912,0.7853002517803709,0.7853658459984635,0.7761001412605111,0.7570956228799886,0.7666959670551551,0.9097964815035621,0.9098032545261938,0.9087824165342135,0.8988592776288439,0.9038836517581448,105.23424396514892,105.23424396514892,105.23424396514892,105.23424396514892,105.23424396514892,17.49258346557617,30.602384757995605,35.22239270210266,35.27347030639648,35.38008766174316,200041.8,198460.6,1581.2,1211.6,2792.8
0006_KNNBaseline_item_msd,995355,6020,3700,users from state US_KS excluded,KNNBaseline_item_msd,0.8861456565204706,0.0006804992782150077,0.8858531471785132,0.00038798993625754896,0.9440430929502831,0.058577935708027495,0.7940102513048519,-0.09145490593740369,0.8793728430938685,-0.006092314148387068,0.7917544913201761,0.00020204985196492498,0.7917370879141156,0.00018464644590443502,0.79673800199536,0.005185560527148914,0.7999573428651485,0.008404901396937392,0.7986090729460447,0.00705663147783353,0.7830141143115625,0.7830148811168549,0.7827374680173198,0.773558102825867,0.7782594533070819,0.9084607822525044,0.9084665334674307,0.9067273857272552,0.9051085140109809,0.9059387046347112,24.85543613433838,24.85543613433838,24.85543613433838,24.85543613433838,24.85543613433838,175.47776889801025,340.0316197872162,343.9008803844452,344.45634894371034,345.0175318241119,200041.8,199071.0,970.8,804.4,1775.2
0006_SVD,995179,6020,3700,users from state US_KS excluded,SVD,0.8741034914201545,0.0004922284049697634,0.8739917963732264,0.0003805333580416681,0.8957830356259839,0.022171772610799168,0.7994363740661994,-0.07417488894898538,0.8556813834181073,-0.01792987959707748,0.7938467798799312,0.001664529509567525,0.7938412892104607,0.0016590388400969935,0.7952757826954334,0.0030935323250697033,0.8122488176034672,0.020066567233103516,0.8046128609733401,0.012430610602976344,0.7854068233184266,0.7854545585021786,0.7711921625312212,0.7951002221221403,0.7830862391478188,0.9095767878218449,0.9096115221863019,0.8991315522441315,0.9139439624318534,0.9063478546432779,95.74300088882447,95.74300088882447,95.74300088882447,95.74300088882447,95.74300088882447,28.340413761138915,48.50354266166687,54.85091209411621,54.878491497039796,54.92059640884399,200041.8,199035.8,1006.0,769.2,1775.2
0007_KNNBaseline_item_msd,979774,5941,3704,users from state US_WA excluded,KNNBaseline_item_msd,0.8872758374815121,0.001810680239256457,0.8857124608078619,0.00024730356560631606,0.9591985779551904,0.07373342071293476,0.8595882989697472,-0.025876858272508407,0.915066592115728,0.029601434873472443,0.7908361550519183,-0.000716286416292844,0.7910836466071548,-0.00046879486105633195,0.7766226135061236,-0.014929827962087527,0.7857248519631705,-0.005827589505040587,0.7810314454338172,-0.010520996034393937,0.7828457356582736,0.7831180385869418,0.7664597131861557,0.7805375387971757,0.7734610485636461,0.9083141043040142,0.9083765591436542,0.9045682204801757,0.9089257902974172,0.9067470053887963,24.937147283554076,24.937147283554076,24.937147283554076,24.937147283554076,24.937147283554076,184.68005356788635,344.8564196109772,349.59881443977355,351.84851508140565,356.88498039245604,200041.8,195954.8,4087.0,3433.6,7520.6
0007_SVD,980141,5941,3705,users from state US_WA excluded,SVD,0.8760407366526513,0.002429473637466484,0.8747615193455134,0.001150256330328614,0.9363750297909034,0.0627637667757186,0.8738731110466788,0.00026184803149398306,0.9077748176028655,0.03416355458768072,0.7926831939617284,0.0005009435913646554,0.793168499730889,0.000986249360525271,0.7631738916899519,-0.02900835868041185,0.7863163895065812,-0.0058658608637824905,0.7748259327251779,-0.01735631764518586,0.784364741804066,0.784752569960345,0.7612335633103999,0.7833857875924697,0.7721310572391582,0.9091430375654728,0.9092443593718131,0.9030659646183479,0.911020577765625,0.9070432711919864,96.50774340629577,96.50774340629577,96.50774340629577,96.50774340629577,96.50774340629577,26.03893074989319,44.784205722808835,49.14533696174622,49.27934579849243,50.3633668422699,200041.8,196028.2,4013.6,3507.0,7520.6
0008_KNNBaseline_item_msd,964230,5826,3702,users from state US_MN excluded,KNNBaseline_item_msd,0.8896125364844225,0.004147379242166904,0.885336685339768,-0.00012847190248765905,0.9973665513727614,0.11190139413050582,0.8893129093102538,0.0038477520679981447,0.9519466467123759,0.06648148947012034,0.7915446706988235,-7.770769387627219e-06,0.792513278856908,0.0009608373886969002,0.7657980101642147,-0.02575443130399646,0.7914762446751716,-7.619679303949578e-05,0.7785642177093378,-0.012988223758873318,0.7822985711748341,0.7832933134291362,0.7552257782286527,0.770682073821132,0.7630068933368016,0.9079537374894271,0.9082400114917834,0.9001503175553122,0.903960966354002,0.902063709138479,25.32536835670471,25.32536835670471,25.32536835670471,25.32536835670471,25.32536835670471,188.39182596206666,348.60218181610105,355.16859498023985,357.7256357192993,360.35689187049866,200041.8,192846.0,7195.8,5528.0,12723.8
0008_SVD,968748,5826,3703,users from state US_MN excluded,SVD,0.8782670639424526,0.004655800927267806,0.8735260477627473,-8.521525243743167e-05,1.0134459594883314,0.1398346964731466,0.8662872931516926,-0.007323969863492152,0.9419336247136298,0.06832236169844508,0.7917871504415464,-0.0003950999288173662,0.7928686302461149,0.000686379875751153,0.7621038812173591,-0.030078369153004658,0.7910902951908543,-0.0010919551795094407,0.776736280727597,-0.015445969642766677,0.7829245925598588,0.7841205551711528,0.7508290840195906,0.7769246083642837,0.7637650701914149,0.9087791326716668,0.9092447213889452,0.8961138514059439,0.9060957552002982,0.9011164372236273,95.78239345550537,95.78239345550537,95.78239345550537,95.78239345550537,95.78239345550537,25.49482879638672,53.427733993530275,56.42613558769226,57.15061621665954,58.009258365631105,200041.8,193749.6,6292.2,6431.6,12723.8
0009_KNNBaseline_item_msd,904134,5490,3677,users from state US_CA excluded,KNNBaseline_item_msd,0.8955285125682947,0.01006335532603908,0.8878638098822076,0.0023986526399519814,0.9646642472780812,0.07919909003582559,0.8813368446077898,-0.0041283126344657806,0.9263731755597584,0.04090801831750279,0.7893581691963364,-0.002194272271874742,0.7915413614459238,-1.108002228733529e-05,0.766773560071616,-0.02477888139659512,0.7974234162153442,0.005870974747133051,0.7821829202150885,-0.009369521253122626,0.7806766456660921,0.7822744114572536,0.7645151006131323,0.7871998127832744,0.7759015515487742,0.9074278452169022,0.9077466086626123,0.9042485380598672,0.909707055314011,0.9069759181551541,22.711429500579833,22.711429500579833,22.711429500579833,22.711429500579833,22.711429500579833,172.589115858078,319.4489900112152,326.5749712467194,337.7709653377533,355.705189037323,200041.8,180826.8,19215.0,17090.2,36305.2
0009_SVD,907947,5490,3674,users from state US_CA excluded,SVD,0.8850627125373329,0.01145144952214816,0.8759309498008119,0.0023196867856271064,0.9703444293128864,0.09673316629770168,0.8679875356005284,-0.005623727414656332,0.9214340619662211,0.04782279895103636,0.7913306170597759,-0.000851633310587796,0.7928187880006634,0.0006365376302996939,0.7757082190189858,-0.016474031351377927,0.787765166617422,-0.004417083752941697,0.7818121747744812,-0.010370075595882544,0.7836455369609552,0.7847354820003691,0.772572852273875,0.7807187918219638,0.7766871536565063,0.9091303526347723,0.9094814839122025,0.90562455032155,0.9084806254726452,0.9070525842780643,94.99312353134155,94.99312353134155,94.99312353134155,94.99312353134155,94.99312353134155,21.360610151290892,33.746685361862184,38.498923778533936,39.19049444198608,41.47951874732971,200041.8,181589.4,18452.4,17852.8,36305.2
0010_KNNBaseline_item_msd,986255,5953,3703,users from state US_VA excluded,KNNBaseline_item_msd,0.8865656196929625,0.0011004624507069405,0.8861107480427878,0.0006455908005321698,0.9181083403004481,0.03264318305819247,0.8645039183195522,-0.020961238922703407,0.8915287912967914,0.006063634054535805,0.7911392289531755,-0.0004132125150356769,0.7912417796419547,-0.0003106618262563865,0.7835808771787686,-0.007971564289442568,0.7954842350376301,0.003931793569418973,0.7899402751956287,-0.001612166272582427,0.7832511015251026,0.7832397195691122,0.7836346424197518,0.7950954056892258,0.7894330131643981,0.9084635216429785,0.9083987794630222,0.9128915177871612,0.9170999151076449,0.9149957164474032,25.560721921920777,25.560721921920777,25.560721921920777,25.560721921920777,25.560721921920777,185.75976791381837,350.10007371902464,354.0396339416504,355.8602184295654,362.1643711090088,200041.8,197251.0,2790.8,2828.6,5619.4
0010_SVD,986378,5953,3706,users from state US_VA excluded,SVD,0.8752312679780662,0.001620004962881394,0.8738497003291359,0.0002384373139511231,0.9686668999799279,0.09505563696474317,0.8108714568779021,-0.0627398061372827,0.8920508568329447,0.018439593817759947,0.7919161420437185,-0.000266108326645198,0.7922289563886296,4.6706018265840754e-05,0.7683686750775348,-0.023813575292828904,0.7943063903552826,0.0021241399849188936,0.7818844457172578,-0.010297804653105924,0.7843892355301911,0.7845193122292933,0.7752975317699872,0.7899118610953838,0.7826014551254448,0.9089905574033775,0.9090086991423775,0.9077503796302242,0.9137956531563439,0.9107730163932841,103.82698574066163,103.82698574066163,103.82698574066163,103.82698574066163,103.82698574066163,15.265460634231568,28.969334888458253,33.47022895812988,34.01991958618164,34.15546598434448,200041.8,197275.6,2766.2,2853.2,5619.4
0011_KNNBaseline_item_msd,998345,6028,3706,users from state US_NM excluded,KNNBaseline_item_msd,0.8850988850161988,-0.0003662722260567852,0.8849407497515076,-0.0005244074907480023,0.9647192416188111,0.07925408437655546,0.8466746423561758,-0.03879051488607976,0.8943220692343058,0.008856911992050187,0.7911089285866558,-0.000443512881555308,0.7911177627241563,-0.0004346787440547839,0.7835998754372966,-0.007952566030914543,0.7855881097338528,-0.005964331734358286,0.785148885281393,-0.0064035561868180935,0.7832913671331798,0.7833165637245747,0.7714260063787839,0.7699209673271611,0.7707391923770359,0.9083179720714843,0.9083373916093406,0.8985732296101924,0.9066617263417992,0.902779247910628,25.288920164108276,25.288920164108276,25.288920164108276,25.288920164108276,25.288920164108276,175.67314138412476,343.52394089698794,347.96940479278567,348.40905437469485,348.8604197025299,200041.8,199669.0,372.8,597.6,970.4
0011_SVD,997526,6028,3706,users from state US_NM excluded,SVD,0.8744785205870427,0.0008672575718579045,0.8741695026700886,0.0005582396549038693,0.9819730480022912,0.10836178498710647,0.8718141811759125,-0.0017970818392722965,0.9347674869137009,0.06115622389851616,0.7932528306614035,0.001070580291039791,0.7932776143275952,0.0010953639572315321,0.7810577367562683,-0.011124513614095388,0.7648950709257611,-0.02728717944460257,0.7735835452839548,-0.01859870508640893,0.7851390778544651,0.7851548703209476,0.7771462925832866,0.7775517260083018,0.7775745249358341,0.9093258931921909,0.909340400708027,0.9020446607743093,0.9023271709484382,0.9021915660648562,102.7617407798767,102.7617407798767,102.7617407798767,102.7617407798767,102.7617407798767,16.79809546470642,37.596486282348636,42.3275279045105,42.34000539779663,42.35844688415527,200041.8,199505.2,536.6,433.8,970.4
0012_KNNBaseline_item_msd,997458,6032,3706,users from state US_DE excluded,KNNBaseline_item_msd,0.8858535766545428,0.0003884194122871776,0.8855125781350182,4.742089276255079e-05,1.0015058404625639,0.11604068322030825,0.8059592231334951,-0.0795059341087605,0.9521721858481318,0.06670702860587618,0.7909100674816995,-0.0006423739865116795,0.7909965570798677,-0.0005558843883434195,0.743665448224099,-0.047886993244112164,0.8272050709806376,0.035652629512426426,0.7774313839373014,-0.014121057530909753,0.7830288484182816,0.7830715253473791,0.7532924921257527,0.8463986022441571,0.7951101488210877,0.9082298422493331,0.9082460605811505,0.8960029855212289,0.9423207671933538,0.9176179503015536,25.780701923370362,25.780701923370362,25.780701923370362,25.780701923370362,25.780701923370362,183.48793258666993,344.38064494132993,349.2690040588379,349.36254119873047,349.4592998981476,200041.8,199491.6,550.2,208.6,758.8
0012_SVD,998547,6032,3706,users from state US_DE excluded,SVD,0.873638738728934,2.7475713749280928e-05,0.8734858982577318,-0.0001253647574529504,0.9605485279646192,0.08693726494943443,0.8432671936141911,-0.030344069400993656,0.8969308631792915,0.023319600164106724,0.7932860597391322,0.0011038093687685269,0.7932997325413029,0.0011174821709392102,0.7858430894179036,-0.006339160952460121,0.7348520515015107,-0.057330198868853044,0.764639120176847,-0.02754313019351673,0.7846330925127455,0.7846204081959398,0.793567414762502,0.7574832967537454,0.7774280988368751,0.9094356014349696,0.9094349568823958,0.9099216486590725,0.9112814659667006,0.910556230069299,95.88826775550842,95.88826775550842,95.88826775550842,95.88826775550842,95.88826775550842,22.827052879333497,43.67102541923523,47.84116444587708,47.855522871017456,47.875033378601074,200041.8,199709.4,332.4,426.4,758.8
0013_KNNBaseline_item_msd,989954,5994,3701,users from state US_GA excluded,KNNBaseline_item_msd,0.8868423015983771,0.0013771443561214625,0.8855672666026146,0.00010210936035903728,1.0021382329686523,0.11667307572639674,0.8975584201936027,0.01209326295134705,0.9602541442805181,0.07478898703826253,0.7916529433115083,0.00010050184329712941,0.7920808542561524,0.0005284127879412459,0.7307302826397655,-0.06082215882844566,0.800936641377344,0.009384199909132862,0.7675402984207853,-0.024012143047425827,0.7828603719116942,0.7830660368547758,0.7553200518869155,0.7884784175343402,0.7720861642531757,0.9084877094804777,0.908538537053903,0.9018325174806388,0.9110671714809297,0.9063888382289994,26.042870664596556,26.042870664596556,26.042870664596556,26.042870664596556,26.042870664596556,187.35688977241517,346.12734656333924,349.6979691028595,350.51136980056765,351.3518090724945,200041.8,197990.8,2051.0,1454.6,3505.6
0013_SVD,991434,5994,3705,users from state US_GA excluded,SVD,0.8746757866805371,0.0010645236653523682,0.8743007978320383,0.0006895348168535209,0.9160032224045962,0.04239195938941143,0.8781997447450414,0.004588481729856597,0.8974508891853106,0.023839626170125805,0.7929067642344464,0.0007245138640826765,0.7930823977934941,0.0009001474231303819,0.7694837671837675,-0.022698483186596174,0.7949871646400484,0.002804914269684655,0.7821931807769436,-0.009989069593420163,0.78462823370843,0.7846712463698953,0.7783944954783549,0.8039562814033342,0.7915184071964647,0.9094120234042485,0.9094045682445667,0.9103822895777336,0.9152936052261573,0.91281096215113,95.68844146728516,95.68844146728516,95.68844146728516,95.68844146728516,95.68844146728516,32.25654230117798,48.73365340232849,53.22785291671753,53.953003883361816,54.03198552131653,200041.8,198286.8,1755.0,1750.6,3505.6
0014_KNNBaseline_item_msd,991325,6000,3706,users from state US_CT excluded,KNNBaseline_item_msd,0.886097390819225,0.0006322335769693987,0.885801765138239,0.0003366078959834429,0.9183744070638774,0.0329092498216218,0.9192329992318611,0.033767841989605474,0.9188253458084221,0.033360188566166515,0.7912528901465803,-0.0002995513216308421,0.7914869972644906,-6.544420372056603e-05,0.7583612579268181,-0.033191183541393054,0.8014000249197759,0.009847583451564779,0.778943440386934,-0.01260900108127716,0.7829172680945852,0.7832388609242755,0.7366465283426302,0.8020546634366938,0.7681006711492573,0.9081889158180187,0.9082518766813644,0.8987485011570344,0.9152381889628826,0.9068889799472633,25.177391242980956,25.177391242980956,25.177391242980956,25.177391242980956,25.177391242980956,171.65656046867372,329.31716990470886,333.38954453468324,334.20904870033263,335.0957996368408,200041.8,198265.0,1776.8,1299.4,3076.2
0014_SVD,991819,6000,3706,users from state US_CT excluded,SVD,0.8742137243820315,0.0006024613668467182,0.8737670566002285,0.00015579358504369534,0.9254804900916078,0.05186922707642305,0.8834433923487065,0.009832129333521733,0.9068175270020161,0.03320626398683135,0.7938287785293368,0.0016465281589730374,0.7939106704159947,0.0017284200456310073,0.7823963226322418,-0.009785927738121925,0.7821542685897178,-0.0100279817806459,0.7823995802023365,-0.009782670168027252,0.785763023555368,0.7858962726290079,0.7660762322857189,0.7721419677607407,0.7689920084633818,0.9095855501763783,0.9095733197690781,0.911417680618192,0.9048215511409362,0.9081613635344834,97.09311728477478,97.09311728477478,97.09311728477478,97.09311728477478,97.09311728477478,30.020993995666505,47.42559127807617,51.53329319953919,51.58237781524658,52.214894437789916,200041.8,198363.8,1678.0,1398.2,3076.2
0015_KNNBaseline_item_msd,982145,5930,3705,users from state US_OH excluded,KNNBaseline_item_msd,0.887433250455878,0.001968093213622346,0.885141663976049,-0.00032349326620662033,1.0040600676176925,0.1185949103754369,0.9034818694469824,0.01801671220472678,0.9504642924470879,0.06499913520483225,0.7909125076362024,-0.0006399338320087766,0.7911573329222239,-0.0003951085459872328,0.7768148928701921,-0.014737548598019012,0.7856659505141053,-0.005886490954105872,0.7815131619311284,-0.010039279537082724,0.7825693263516699,0.78279418580828,0.7700536258509021,0.7819235174042835,0.776103396672922,0.9080069460143152,0.9080644629538972,0.9049171230242422,0.9104180723361445,0.9076697829364978,25.705549478530884,25.705549478530884,25.705549478530884,25.705549478530884,25.705549478530884,170.6522807598114,332.243820476532,337.77228274345396,341.4255247116089,345.39972920417785,200041.8,196429.0,3612.8,4354.6,7967.4
0015_SVD,981699,5930,3704,users from state US_OH excluded,SVD,0.876817782804897,0.0032065197897122033,0.8743275055385,0.0007162425233152581,1.0000343035417678,0.12642304052658304,0.9136062129998382,0.03999494998465347,0.9547567187306398,0.08114545571545506,0.792717547254214,0.0005352968838502337,0.7931611319121445,0.0009788815417808294,0.7681408150777723,-0.024041435292591395,0.7883648459064034,-0.0038174044639602833,0.778480147158976,-0.013702103211387762,0.7839126128301268,0.7842220063976356,0.7671695487382865,0.7844355674898738,0.775754428954155,0.9092288503906246,0.9093618001109476,0.9020683015643474,0.9100473367052434,0.9060536108884365,95.57682728767395,95.57682728767395,95.57682728767395,95.57682728767395,95.57682728767395,29.747780513763427,50.0557382106781,59.028202867507936,60.43297219276428,60.617297410964966,200041.8,196339.8,3702.0,4265.4,7967.4
0016_KNNBaseline_item_msd,996633,6028,3706,users from state US_HI excluded,KNNBaseline_item_msd,0.8853690319520661,-9.612529018954152e-05,0.8857305521932745,0.00026539495101884913,0.7778638831940362,-0.1076012740482194,0.9421841659399839,0.05671900869772828,0.8435668692956547,-0.04189828794660089,0.7914326539823773,-0.00011978748583385546,0.7915276259924114,-2.481547579968879e-05,0.7418001621824413,-0.04975227928576986,0.7619143252113394,-0.029638116256871738,0.7531584343626166,-0.038394007105594485,0.7824520447077404,0.7825418730774449,0.7336209417108844,0.7096496246614254,0.7212415962365182,0.9079702008638233,0.9079823292144484,0.901885257970996,0.8781051285501922,0.8899951932605941,26.560148096084596,26.560148096084596,26.560148096084596,26.560148096084596,26.560148096084596,174.06722116470337,337.97638354301455,342.4871621131897,342.759415435791,343.0133198738098,200041.8,199326.6,715.2,428.6,1143.8
0016_SVD,996553,6028,3706,users from state US_HI excluded,SVD,0.8736534731084842,4.221009329941072e-05,0.8735819940663813,-2.9268948803506945e-05,0.8928445031343694,0.01923324011918459,0.749723892414657,-0.12388737060052779,0.8445444179564727,-0.029066845058712043,0.7925806764744154,0.00039842610405171897,0.7927195027394728,0.0005372523691090647,0.7320732769775579,-0.06010897339280585,0.7819728480420705,-0.01020940232829326,0.7558190583527361,-0.03636319201762761,0.7850227175619888,0.7850602790871115,0.7682734626424628,0.7581217254557877,0.7631718364432508,0.9093436985762832,0.9093492400116773,0.9065561601820831,0.8915812770638947,0.8990687186229888,96.71526002883911,96.71526002883911,96.71526002883911,96.71526002883911,96.71526002883911,27.268657398223876,46.17960052490234,51.14584546089172,51.16272735595703,51.18750653266907,200041.8,199310.6,731.2,412.6,1143.8
0017_KNNBaseline_item_msd,971405,5896,3704,users from state US_IL excluded,KNNBaseline_item_msd,0.8904491601106315,0.004984002868375859,0.8846777675876879,-0.000787389654567705,1.0669483531655277,0.1814831959232721,0.8981526084498167,0.012687451207561096,0.9934607773269987,0.10799562008474306,0.7911442514788886,-0.00040818998932257156,0.7915894339799662,3.69925117550407e-05,0.7742371398032946,-0.01731530166491657,0.7933313571305904,0.00177891566237931,0.7835805514734637,-0.007971889994747405,0.7824952638476779,0.7829269480871212,0.7650123088015999,0.7886073296521146,0.7767389623955037,0.9077738659234804,0.9079281555862444,0.9014592278512911,0.9085539857481828,0.9049908622298897,26.045510482788085,26.045510482788085,26.045510482788085,26.045510482788085,26.045510482788085,176.0819658756256,327.61472783088686,347.50622568130495,350.49311351776123,353.4864776134491,200041.8,194281.0,5760.8,4839.2,10600.0
0017_SVD,972340,5896,3704,users from state US_IL excluded,SVD,0.8799254593968918,0.006314196381707049,0.8744966332876538,0.0008853702724690438,1.0518602496573972,0.17824898664221245,0.9033127304263596,0.029701467411174853,0.984274473575262,0.11066321056007722,0.7920825054308588,-9.974493950493102e-05,0.7927115497745467,0.0005292994041830035,0.7675104508392262,-0.024671799531137517,0.7966754411752905,0.004493190804926828,0.7823662856203464,-0.009815964750017336,0.784097222012558,0.7845522785412745,0.765858691373511,0.7840215355114848,0.7748993742572918,0.9089615544342452,0.9091266630277215,0.9021894813721385,0.9072781429378558,0.9047260772739898,103.29087748527527,103.29087748527527,103.29087748527527,103.29087748527527,103.29087748527527,20.952223682403563,34.46754655838013,38.31889405250549,38.47365593910217,39.71292204856873,200041.8,194468.0,5573.8,5026.2,10600.0
0018_KNNBaseline_item_msd,999122,6034,3706,users from state US_ID excluded,KNNBaseline_item_msd,0.8852466837250473,-0.00021847351720827302,0.8852371603207916,-0.00022799692146402428,0.8931251327916534,0.007659975549397791,0.9805034372236531,0.09503827998139747,0.9447720658978117,0.0593069086555561,0.7910071899511864,-0.0005452515170247807,0.7910071330143019,-0.0005453084539092101,0.7916535398124652,0.00010109834425409137,0.7490027167735607,-0.04254972469465046,0.7690137797681343,-0.02253866170007679,0.7832979855705565,0.7833007106611645,0.7800503956928584,0.7500042453208808,0.7637534084048838,0.9082309772888004,0.9082253282448578,0.9139111664132417,0.8978200877815619,0.9052467394577217,25.787950181961058,25.787950181961058,25.787950181961058,25.787950181961058,25.787950181961058,168.0541289806366,327.9996024608612,334.0972997665405,334.2989983558655,334.5719864368439,200041.8,199824.4,217.4,291.8,509.2
0018_SVD,999156,6034,3706,users from state US_ID excluded,SVD,0.8745266537900891,0.0009153907749043233,0.8744944110490245,0.0008831480338397091,0.904352389418524,0.03074112640333926,0.974907606884394,0.10129634386920927,0.9462018417214029,0.0725905787062181,0.793343592451963,0.001161342081599237,0.7933558794152219,0.001173629044858182,0.7798448165001016,-0.012337433870262093,0.7268917034844732,-0.06529054688589053,0.7514351743943248,-0.04074707597603888,0.7851823480892867,0.7852118054043528,0.7578560216057902,0.7487349956672066,0.7534718367298614,0.9095449240802,0.9095566667065904,0.8977396109456961,0.9030924319764365,0.9006218991930177,101.68998146057129,101.68998146057129,101.68998146057129,101.68998146057129,101.68998146057129,17.301750040054323,38.568843603134155,44.49987783432007,44.51091055870056,44.525830841064455,200041.8,199831.2,210.6,298.6,509.2
0019_KNNBaseline_item_msd,991558,5993,3706,users from state US_NC excluded,KNNBaseline_item_msd,0.8860266071077605,0.0005614498655048816,0.8855392638880373,7.410664578166859e-05,0.9401054514324741,0.05464029419021854,0.832149742771908,-0.0533154144703476,0.8934968441883884,0.008031686946132766,0.790880893321812,-0.0006715481463991368,0.7912590300631395,-0.0002934114050716641,0.7406653577710753,-0.05088708369713579,0.7878094425400815,-0.0037429989281296816,0.763298112922586,-0.02825432854562515,0.7826074499574525,0.7828784546969534,0.7485802835090098,0.7856857981410681,0.766524050247863,0.9079883490804956,0.9081429818008935,0.8881178564978972,0.9043728636872739,0.8962598212940703,26.17274942398071,26.17274942398071,26.17274942398071,26.17274942398071,26.17274942398071,183.81784086227418,347.949436712265,350.7613655090332,351.62233700752256,352.5351259231567,200041.8,198311.6,1730.2,1398.4,3128.6
