,num_ratings,num_users,num_movies,name,algo_name,rmse_all,increase_from_baseline_rmse_all,rmse_non-boycott,increase_from_baseline_rmse_non-boycott,rmse_boycott,increase_from_baseline_rmse_boycott,rmse_all-like-boycott,increase_from_baseline_rmse_all-like-boycott,ndcg10_all,increase_from_baseline_ndcg10_all,ndcg10_non-boycott,increase_from_baseline_ndcg10_non-boycott,ndcg10_boycott,increase_from_baseline_ndcg10_boycott,ndcg10_all-like-boycott,increase_from_baseline_ndcg10_all-like-boycott,ndcg5_all,ndcg5_non-boycott,ndcg5_boycott,ndcg5_all-like-boycott,ndcgfull_all,ndcgfull_non-boycott,ndcgfull_boycott,ndcgfull_all-like-boycott,fit_time_all,fit_time_non-boycott,fit_time_boycott,fit_time_all-like-boycott,test_times_all,test_times_non-boycott,test_times_boycott,test_times_all-like-boycott,num_tested_all,num_tested_non-boycott,num_tested_boycott,num_tested_all-like-boycott
0005_KNNBaseline_item_msd,998038,6034,3706,6 user sample,KNNBaseline_item_msd,0.8860428954546155,0.0008135863323032178,0.8855752828436522,0.00034597372133993165,1.079345196544971,0.19411588742265873,1.079345196544971,0.19411588742265873,0.7907445842597347,-0.0013902968344974287,0.7906609281000515,-0.0014739529941806273,0.8515939358424548,0.05945905474822266,0.8515939358424548,0.05945905474822266,0.7826297896613051,0.7825907907285111,0.8188797491176183,0.8188797491176183,0.9081197215298836,0.9081022930552491,0.9256378979927806,0.9256378979927806,29.99363832473755,29.99363832473755,29.99363832473755,29.99363832473755,257.2027643680573,470.4667507648468,473.85277009010315,473.8664570808411,200041.8,199607.6,434.2,434.2
0005_SVD,998038,6034,3706,6 user sample,SVD,0.8745397600273412,0.00014320545675838847,0.8740186314848065,-0.0003779230857763327,1.0875907704353316,0.21319421586474874,1.0875907704353316,0.21319421586474874,0.792234944055818,-0.001451927406893927,0.7921821944036431,-0.0015046770590687597,0.8306188458493329,0.03693197438662099,0.8306188458493329,0.03693197438662099,0.7835838471893224,0.783567114723265,0.7991166418945924,0.7991166418945924,0.9089945938179433,0.9089834327745031,0.9202136336850844,0.9202136336850844,114.7507402420044,114.7507402420044,114.7507402420044,114.7507402420044,67.08795428276062,103.98055005073547,108.71250405311585,108.72795195579529,200041.8,199607.6,434.2,434.2
0006_KNNBaseline_item_msd,999656,6034,3706,6 user sample,KNNBaseline_item_msd,0.8851655417164135,-6.37674058987514e-05,0.8852311626790605,1.8535567483102255e-06,0.7552168284166321,-0.13001248070568017,0.7552168284166321,-0.13001248070568017,0.7923162997487024,0.00018141865447030003,0.7922572234977707,0.00012234240353858894,0.8508189129518481,0.05868403185761595,0.8508189129518481,0.05868403185761595,0.7840737959576781,0.7840613342639442,0.7958415578670353,0.7958415578670353,0.9085249468024701,0.9085080765447102,0.92547853015905,0.92547853015905,30.14947509765625,30.14947509765625,30.14947509765625,30.14947509765625,241.9449450969696,455.4071744918823,460.2513560771942,460.25609345436095,200041.8,199931.2,110.6,110.6
0006_SVD,999656,6034,3706,6 user sample,SVD,0.8735250474765504,-0.0008715070940324976,0.8735791697316511,-0.0008173848389317895,0.7678466027474582,-0.10654995182312466,0.7678466027474582,-0.10654995182312466,0.7938795563399209,0.00019268487720902616,0.7938386613979515,0.00015178993523956574,0.8328693106343807,0.03918243917166886,0.8328693106343807,0.03918243917166886,0.7861996842394051,0.786202518279414,0.7806877493405857,0.7806877493405857,0.9097507185573275,0.909739556893731,0.9209667682706494,0.9209667682706494,109.55154008865357,109.55154008865357,109.55154008865357,109.55154008865357,60.050449228286745,99.69136476516724,103.60027399063111,103.6062684059143,200041.8,199931.2,110.6,110.6
0007_KNNBaseline_item_msd,998868,6034,3706,6 user sample,KNNBaseline_item_msd,0.8859080141926443,0.0006787050703320752,0.885620470503923,0.00039116138161077174,1.0789463283939722,0.19371701927165996,1.0789463283939722,0.19371701927165996,0.7915637548058151,-0.0005711262884170454,0.7915899911102944,-0.0005448899839377574,0.7686010741836867,-0.023533806910545407,0.7686010741836867,-0.023533806910545407,0.7825984765584195,0.7826142752126387,0.7636082050310117,0.7636082050310117,0.907984631160146,0.9079920022704917,0.9005833236529048,0.9005833236529048,30.30991005897522,30.30991005897522,30.30991005897522,30.30991005897522,254.18862133026124,461.4759546756744,465.12771143913267,465.1378219127655,200041.8,199773.6,268.2,268.2
0007_SVD,998868,6034,3706,6 user sample,SVD,0.8741687815189207,-0.0002277730516621057,0.8738623865212378,-0.0005341680493450296,1.078405371411888,0.20400881684130512,1.078405371411888,0.20400881684130512,0.7929420506963164,-0.000744820766395482,0.792982778819661,-0.0007040926430509353,0.7573304644351978,-0.03635640702751408,0.7573304644351978,-0.03635640702751408,0.7837908360260324,0.7838240562851628,0.7464250412230073,0.7464250412230073,0.9090817925352692,0.9090934257693867,0.8973984965567137,0.8973984965567137,118.01107029914856,118.01107029914856,118.01107029914856,118.01107029914856,46.79380168914795,79.92662787437439,85.85687074661254,85.8706708908081,200041.8,199773.6,268.2,268.2
0008_KNNBaseline_item_msd,999521,6034,3706,6 user sample,KNNBaseline_item_msd,0.8853637506657666,0.00013444154345432224,0.8853596992597735,0.00013039013746130035,0.8896176094591519,0.004388300336839679,0.8896176094591519,0.004388300336839679,0.7911043407855589,-0.0010305403086732223,0.7911123975588248,-0.001022483535407348,0.7805621071603003,-0.011572773933931857,0.7805621071603003,-0.011572773933931857,0.7824719013240702,0.7824854130524297,0.7692572266586578,0.7692572266586578,0.9081008495745154,0.9081010520470084,0.9078970389774244,0.9078970389774244,31.822031784057618,31.822031784057618,31.822031784057618,31.822031784057618,258.80991039276125,460.26265330314635,463.6693015575409,463.67708134651184,200041.8,199904.2,137.6,137.6
0008_SVD,999521,6034,3706,6 user sample,SVD,0.8736182098899956,-0.0007783446805872396,0.8736058880502832,-0.0007906665202996876,0.8899319606765422,0.015535406105959382,0.8899319606765422,0.015535406105959382,0.7937144147842348,2.7543321522882636e-05,0.7937334193582364,4.6547895524495786e-05,0.7717025192363971,-0.021984352226314785,0.7717025192363971,-0.021984352226314785,0.7850912362875027,0.7851194161476893,0.7573927245321956,0.7573927245321956,0.9094195406018114,0.9094238030618739,0.9051363527420071,0.9051363527420071,110.13758969306946,110.13758969306946,110.13758969306946,110.13758969306946,64.1102741241455,97.72202816009522,102.51234984397888,102.51910843849183,200041.8,199904.2,137.6,137.6
0009_KNNBaseline_item_msd,998708,6034,3706,6 user sample,KNNBaseline_item_msd,0.8853162563622329,8.69472399206428e-05,0.8851980125762257,-3.1296546086578836e-05,0.9602026656902733,0.07497335656796111,0.9602026656902733,0.07497335656796111,0.7910307986936853,-0.0011040824005468242,0.7910823526422087,-0.0010525284520234157,0.7411686414256335,-0.05096623966859859,0.7411686414256335,-0.05096623966859859,0.7833468684292926,0.7833894594799184,0.740728728696351,0.740728728696351,0.9082204325405012,0.9082275954182805,0.9010283007159361,0.9010283007159361,32.43431644439697,32.43431644439697,32.43431644439697,32.43431644439697,260.2414735794067,477.64518761634827,480.9508056163788,480.96175227165224,200041.8,199741.6,300.2,300.2
0009_SVD,998708,6034,3706,6 user sample,SVD,0.8737620764134482,-0.000634478157134688,0.8736263682884301,-0.0007701862821527516,0.95921104964746,0.0848144950768771,0.95921104964746,0.0848144950768771,0.7928925923759478,-0.0007942790867641047,0.7929637771660626,-0.0007230942966492959,0.7260201403168974,-0.06766673114581445,0.7260201403168974,-0.06766673114581445,0.7848698237250564,0.7849125020559427,0.7429136084048936,0.7429136084048936,0.9093634809931433,0.909378891107124,0.893881227132157,0.893881227132157,109.1145350933075,109.1145350933075,109.1145350933075,109.1145350933075,74.27711730003357,114.74357714653016,123.24182262420655,123.25191240310669,200041.8,199741.6,300.2,300.2
0010_KNNBaseline_item_msd,999868,6034,3705,6 user sample,KNNBaseline_item_msd,0.8855458836435158,0.0003165745212035942,0.8854629475926439,0.00023363847033164298,1.0978984104325045,0.21266910131019223,1.0978984104325045,0.21266910131019223,0.7916749877578149,-0.0004598933364172719,0.7916589087740107,-0.00047597232022145164,0.8097293459107281,0.01759446481649596,0.8097293459107281,0.01759446481649596,0.7838255545772826,0.7837766168408588,0.837537820493289,0.837537820493289,0.9084027269704865,0.9083894475462767,0.921748572756524,0.921748572756524,29.09499831199646,29.09499831199646,29.09499831199646,29.09499831199646,256.2705457687378,455.22658133506775,458.9872575759888,458.99061465263367,200041.8,199973.6,68.2,68.2
0010_SVD,999868,6034,3705,6 user sample,SVD,0.8741266147470826,-0.0002699398235002093,0.8740383296756269,-0.00035822489495596077,1.0991009349195349,0.22470438034895202,1.0991009349195349,0.22470438034895202,0.7929252615888848,-0.0007616098738271182,0.7929111713034156,-0.0007757001592962887,0.8076121110660699,0.013925239603358008,0.8076121110660699,0.013925239603358008,0.7847171738538457,0.7846764262678055,0.8300237088267146,0.8300237088267146,0.9092038499126881,0.9091905003127287,0.9226197023331556,0.9226197023331556,114.57272529602051,114.57272529602051,114.57272529602051,114.57272529602051,55.276325178146365,93.62483339309692,97.73817811012267,97.74260969161988,200041.8,199973.6,68.2,68.2
0011_KNNBaseline_item_msd,999663,6034,3706,6 user sample,KNNBaseline_item_msd,0.8853989803377502,0.00016967121543798314,0.8853389773443411,0.00010966822202884696,0.9858691505574327,0.1006398414351205,0.9858691505574327,0.1006398414351205,0.7916955113190133,-0.00043936977521885634,0.7917238755677473,-0.00041100552648487554,0.7587496206625497,-0.03338526043168244,0.7587496206625497,-0.03338526043168244,0.7835336978036854,0.7835411333743343,0.7750657833540446,0.7750657833540446,0.9082125740891567,0.9082127052879099,0.9080801481288793,0.9080801481288793,31.182047748565672,31.182047748565672,31.182047748565672,31.182047748565672,255.63408875465393,475.81052389144895,479.5343082904816,479.53933544158934,200041.8,199932.6,109.2,109.2
0011_SVD,999663,6034,3706,6 user sample,SVD,0.8738965252133764,-0.0005000293572064995,0.8738280130524828,-0.0005685415181000408,0.988183235433479,0.11378668086289612,0.988183235433479,0.11378668086289612,0.7932167618675469,-0.0004701095951650247,0.7932394729694523,-0.0004473984932595876,0.7660821175865461,-0.02760475387616579,0.7660821175865461,-0.02760475387616579,0.78486173488062,0.7848621825794483,0.7812945884576057,0.7812945884576057,0.9093202197808301,0.9093230725089787,0.9064530243635553,0.9064530243635553,117.98226037025452,117.98226037025452,117.98226037025452,117.98226037025452,64.09732060432434,100.5068781375885,105.11597986221314,105.12320618629455,200041.8,199932.6,109.2,109.2
0012_KNNBaseline_item_msd,997635,6034,3706,6 user sample,KNNBaseline_item_msd,0.8854669234416515,0.00023761431933921884,0.8854510715005868,0.00022176237827453704,0.8906876410442554,0.005458331921943116,0.8906876410442554,0.005458331921943116,0.791010590470529,-0.001124290623703117,0.7911293876149671,-0.0010054934792650405,0.7048332112834613,-0.08730166981077081,0.7048332112834613,-0.08730166981077081,0.7830785525095452,0.7831769926000317,0.6916490446255034,0.6916490446255034,0.9081543047523886,0.9081747552610517,0.8875941826708977,0.8875941826708977,32.92508335113526,32.92508335113526,32.92508335113526,32.92508335113526,262.73192863464357,472.8646015167236,476.18612933158875,476.20359721183775,200041.8,199527.0,514.8,514.8
0012_SVD,997635,6034,3706,6 user sample,SVD,0.8739307217024056,-0.00046583286817725167,0.8738854184081601,-0.0005111361624227095,0.8904077794940752,0.016011224923492384,0.8904077794940752,0.016011224923492384,0.7932521951781217,-0.00043467628459015195,0.7933748821761084,-0.0003119892866034757,0.7042544331563476,-0.08943243830636427,0.7042544331563476,-0.08943243830636427,0.7858857246061993,0.7859912733858736,0.687867735845763,0.687867735845763,0.9095131324417587,0.9095345904285367,0.8879406019405712,0.8879406019405712,122.9107581615448,122.9107581615448,122.9107581615448,122.9107581615448,67.48763027191163,102.17397909164428,108.18382925987244,108.1994698524475,200041.8,199527.0,514.8,514.8
0013_KNNBaseline_item_msd,998892,6034,3706,6 user sample,KNNBaseline_item_msd,0.8853812828952385,0.00015197377292630598,0.8853243189076279,9.50097853156251e-05,0.9260422846899466,0.04081297556763441,0.9260422846899466,0.04081297556763441,0.7911680045755833,-0.000966876518648796,0.791192981837979,-0.0009418992562530981,0.7690315257105154,-0.023103355383716773,0.7690315257105154,-0.023103355383716773,0.7829091510186347,0.7829553980952042,0.7398818573329956,0.7398818573329956,0.9080542679535588,0.9080638130617709,0.8984613874083445,0.8984613874083445,30.023181343078612,30.023181343078612,30.023181343078612,30.023181343078612,247.35452423095703,462.85912094116213,468.0694700241089,468.08321633338926,200041.8,199778.4,263.4,263.4
0013_SVD,998892,6034,3706,6 user sample,SVD,0.873365595887553,-0.0010309586830298256,0.8732970101546236,-0.0010995444159592749,0.9225184246594633,0.04812187008888047,0.9225184246594633,0.04812187008888047,0.7943477960104983,0.0006609245477864345,0.7943664408354698,0.0006795693727579266,0.7765789887214669,-0.017107882741244973,0.7765789887214669,-0.017107882741244973,0.7862339662154932,0.7862752074369638,0.7478436493903372,0.7478436493903372,0.9097895856040357,0.9097969233416204,0.9024146796236773,0.9024146796236773,117.33676872253417,117.33676872253417,117.33676872253417,117.33676872253417,54.92189383506775,82.61826510429383,88.62492604255677,88.63722162246704,200041.8,199778.4,263.4,263.4
0014_KNNBaseline_item_msd,999713,6034,3706,6 user sample,KNNBaseline_item_msd,0.8852605875081141,3.127838580185838e-05,0.8851916907714867,-3.7618350825496805e-05,1.0105487691783133,0.12531946005600103,1.0105487691783133,0.12531946005600103,0.7914844102412788,-0.0006504708529533332,0.7915191795283021,-0.0006157015659300491,0.7580242895291601,-0.03411059156507201,0.7580242895291601,-0.03411059156507201,0.7834011958790016,0.7835004995930726,0.6908601566027409,0.6908601566027409,0.9084885054576635,0.9085385045724607,0.8582364926955905,0.8582364926955905,31.330942630767822,31.330942630767822,31.330942630767822,31.330942630767822,252.88669681549072,460.2261138916016,463.3771027565002,463.3814042568207,200041.8,199942.6,99.2,99.2
0014_SVD,999713,6034,3706,6 user sample,SVD,0.8731088841081842,-0.001287670462398638,0.8730366372257677,-0.0013599173448151092,1.0043496706021324,0.12995311603154958,1.0043496706021324,0.12995311603154958,0.7943126879783458,0.0006258165156338702,0.7943376656989608,0.0006507942362489194,0.7691148705311689,-0.024572000931542992,0.7691148705311689,-0.024572000931542992,0.7864479964131046,0.7865296437074102,0.7103385323469422,0.7103385323469422,0.9101357170066704,0.9101821292934302,0.8634883694393387,0.8634883694393387,116.2954933166504,116.2954933166504,116.2954933166504,116.2954933166504,56.32665257453918,92.85157289505005,98.02594442367554,98.03355622291565,200041.8,199942.6,99.2,99.2
0015_KNNBaseline_item_msd,999817,6034,3706,6 user sample,KNNBaseline_item_msd,0.8852537347777926,2.4425655480331265e-05,0.8852107756797258,-1.8533442586399218e-05,0.9873704935614368,0.10214118443912457,0.9873704935614368,0.10214118443912457,0.7911545739660363,-0.0009803071281958564,0.7911849833647271,-0.0009498977295050448,0.7249090562183022,-0.06722582487592998,0.7249090562183022,-0.06722582487592998,0.7828415085057479,0.7828611572319419,0.7485674602407767,0.7485674602407767,0.9081396237139113,0.908138514863408,0.9092548657395276,0.9092548657395276,30.037226724624634,30.037226724624634,30.037226724624634,30.037226724624634,264.18779454231264,487.8093506813049,492.12333979606626,492.1282850265503,200041.8,199963.4,78.4,78.4
0015_SVD,999817,6034,3706,6 user sample,SVD,0.8739722759534159,-0.00042427861716698434,0.8739231075534646,-0.000473447017118267,0.9899560897773068,0.1155595352067239,0.9899560897773068,0.1155595352067239,0.7937110597079893,2.4188245277390052e-05,0.7937398678614034,5.299639869149608e-05,0.7309655314858511,-0.0627213399768608,0.7309655314858511,-0.0627213399768608,0.7853973464892501,0.7854225215552398,0.7489157280230714,0.7489157280230714,0.9095087709373073,0.9095046528899464,0.9136494109733858,0.9136494109733858,113.4321756362915,113.4321756362915,113.4321756362915,113.4321756362915,64.94106802940368,104.41110453605651,110.06366820335388,110.06926035881042,200041.8,199963.4,78.4,78.4
0016_KNNBaseline_item_msd,999097,6034,3706,6 user sample,KNNBaseline_item_msd,0.8854621461152238,0.0002328369929115448,0.8851788774250604,-5.043169725182928e-05,1.1092093888022945,0.22398007967998224,1.1092093888022945,0.22398007967998224,0.7912417668092665,-0.0008931142849656348,0.7912637334845278,-0.0008711476097043036,0.7655465737628114,-0.026588307331420702,0.7655465737628114,-0.026588307331420702,0.7833209160134188,0.7832929521280165,0.8095261244846703,0.8095261244846703,0.9083709682638235,0.9083713717438094,0.9079665428953957,0.9079665428953957,31.41280779838562,31.41280779838562,31.41280779838562,31.41280779838562,243.61642141342162,453.1024559020996,456.2847174167633,456.29544286727906,200041.8,199819.4,222.4,222.4
0016_SVD,999097,6034,3706,6 user sample,SVD,0.8742883372169876,-0.00010821735359523021,0.8739844563968543,-0.00041209817372855895,1.1124362999224597,0.23803974535187689,1.1124362999224597,0.23803974535187689,0.7933759409810651,-0.00031093048164676507,0.7934149061579221,-0.00027196530478978964,0.7458465446313338,-0.047840326831378066,0.7458465446313338,-0.047840326831378066,0.7846433693907001,0.7846233962363486,0.8039269495498569,0.8039269495498569,0.9089520643394426,0.9089511080147095,0.9099147493460631,0.9099147493460631,120.31756525039673,120.31756525039673,120.31756525039673,120.31756525039673,44.89961466789246,81.37383985519409,87.67472453117371,87.6879816532135,200041.8,199819.4,222.4,222.4
0017_KNNBaseline_item_msd,998214,6034,3705,6 user sample,KNNBaseline_item_msd,0.8856172584682115,0.00038794934589925223,0.885618741847894,0.0003894327255817842,0.8844632616260004,-0.0007660474963118169,0.8844632616260004,-0.0007660474963118169,0.7910683605812251,-0.001066520513007041,0.7910802182313198,-0.0010546628629123367,0.7783806989792332,-0.013754182114998903,0.7783806989792332,-0.013754182114998903,0.7830243474836613,0.7830091570837803,0.797096894712318,0.797096894712318,0.9081395692902123,0.9081434210845879,0.9042713670027738,0.9042713670027738,30.598171997070313,30.598171997070313,30.598171997070313,30.598171997070313,254.66919527053832,459.08419518470765,462.51321520805357,462.53193869590757,200041.8,199642.8,399.0,399.0
0017_SVD,998214,6034,3705,6 user sample,SVD,0.8739511511579305,-0.0004454034126523121,0.8739235509627541,-0.00047300360782875916,0.8872682643901608,0.01287170981957797,0.8872682643901608,0.01287170981957797,0.7942742898351738,0.0005874183724619009,0.7942959313253073,0.0006090598625954069,0.7716510253617883,-0.022035846100923573,0.7716510253617883,-0.022035846100923573,0.7863199858162326,0.7863247843142349,0.7817809023523166,0.7817809023523166,0.909720003707403,0.9097296908600262,0.8999852309408327,0.8999852309408327,113.76100764274597,113.76100764274597,113.76100764274597,113.76100764274597,57.194962120056154,97.07577352523803,100.93260970115662,100.95079264640808,200041.8,199642.8,399.0,399.0
0018_KNNBaseline_item_msd,999837,6034,3706,6 user sample,KNNBaseline_item_msd,0.8854293776684725,0.00020006854616028136,0.8853492534455754,0.00011994432326312143,1.0756692255695683,0.1904399164472561,1.0756692255695683,0.1904399164472561,0.7911959338994805,-0.000938947194751627,0.7911948052316028,-0.0009400758626293415,0.7900669962413376,-0.0020678848528945526,0.7900669962413376,-0.0020678848528945526,0.7830894177972814,0.7831084862281885,0.7646223206048094,0.7646223206048094,0.9080470142091448,0.9080625738216586,0.8922080240847101,0.8922080240847101,32.46225652694702,32.46225652694702,32.46225652694702,32.46225652694702,270.2977279186249,485.21509685516355,488.87769441604615,488.8812322616577,200041.8,199967.4,74.4,74.4
0018_SVD,999837,6034,3706,6 user sample,SVD,0.8739439068837367,-0.00045264768684616374,0.8738587738739559,-0.0005377806966269105,1.0749377056697438,0.20054115109916093,1.0749377056697438,0.20054115109916093,0.7935510944375943,-0.00013577702511757828,0.7935505127893713,-0.00013635867334060858,0.7929130037800982,-0.0007738676826136714,0.7929130037800982,-0.0007738676826136714,0.7851957008589762,0.7852239514127611,0.757366515676401,0.757366515676401,0.9097630604578508,0.9097820614844643,0.8900705760895086,0.8900705760895086,116.27481503486634,116.27481503486634,116.27481503486634,116.27481503486634,47.517917203903195,86.33413763046265,91.33115057945251,91.33799686431885,200041.8,199967.4,74.4,74.4
0019_KNNBaseline_item_msd,999507,6034,3705,6 user sample,KNNBaseline_item_msd,0.8852566736731408,2.7364550828523626e-05,0.8853485630411866,0.00011925391887435133,0.7426308724901253,-0.14259843663218696,0.7426308724901253,-0.14259843663218696,0.7910009853052994,-0.0011338957889327483,0.7909437306822266,-0.0011911504120055705,0.8409627821799768,0.04882790108574464,0.8409627821799768,0.04882790108574464,0.7821233708643176,0.7820688334673077,0.8322882680144102,0.8322882680144102,0.9080166475655705,0.9079906670385129,0.9341342755183334,0.9341342755183334,29.43292365074158,29.43292365074158,29.43292365074158,29.43292365074158,237.93073420524598,451.5142739772797,456.66320910453794,456.6688949584961,200041.8,199901.4,140.4,140.4
0019_SVD,999507,6034,3705,6 user sample,SVD,0.8736112507770872,-0.0007853037934956175,0.873688660580488,-0.0007078939900948544,0.7550871106046646,-0.11930944396591825,0.7550871106046646,-0.11930944396591825,0.7934920572622369,-0.00019481420047495757,0.7934515021571429,-0.00023536930556899982,0.8288767467651578,0.03518987530244588,0.8288767467651578,0.03518987530244588,0.7845579893247672,0.7845105831430341,0.827965616352963,0.827965616352963,0.9094312608450617,0.9094051993927424,0.9356302420334301,0.9356302420334301,111.92477173805237,111.92477173805237,111.92477173805237,111.92477173805237,64.24089937210083,114.51181373596191,118.61474285125732,118.62114591598511,200041.8,199901.4,140.4,140.4
0020_KNNBaseline_item_msd,999617,6034,3706,6 user sample,KNNBaseline_item_msd,0.8856065427718669,0.00037723364955466465,0.8854033404004449,0.00017403127813264696,1.176145630673572,0.2909163215512598,1.176145630673572,0.2909163215512598,0.7913149347047588,-0.0008199463894733583,0.7913560329433361,-0.0007788481508960166,0.7352001289427152,-0.05693475215151689,0.7352001289427152,-0.05693475215151689,0.7825194854530035,0.7825375120090212,0.7623261015429469,0.7623261015429469,0.9080199251243801,0.908034782005173,0.8930898587340634,0.8930898587340634,29.864450454711914,29.864450454711914,29.864450454711914,29.864450454711914,249.40656361579894,455.01911268234255,458.5641929626465,458.56903247833253,200041.8,199923.4,118.4,118.4
0020_SVD,999617,6034,3706,6 user sample,SVD,0.8742976562678324,-9.889830275044975e-05,0.8740886571191275,-0.000307897451455319,1.1722414809933983,0.29784492642281546,1.1722414809933983,0.29784492642281546,0.7933407908861984,-0.00034608057651352997,0.793396538149293,-0.0002903333134188779,0.7196065205547199,-0.07408035090799203,0.7196065205547199,-0.07408035090799203,0.7850316198880167,0.7850646564781624,0.7480742729871105,0.7480742729871105,0.9091424218895174,0.9091628005474345,0.8886621208640892,0.8886621208640892,120.05833525657654,120.05833525657654,120.05833525657654,120.05833525657654,58.83004307746887,91.18213634490967,96.19608659744263,96.20522580146789,200041.8,199923.4,118.4,118.4
0021_KNNBaseline_item_msd,998668,6034,3706,6 user sample,KNNBaseline_item_msd,0.8852505039405644,2.1194818252134873e-05,0.8852123396254971,-1.6969496815177898e-05,0.9095466164609303,0.024317307338618033,0.9095466164609303,0.024317307338618033,0.791320016266611,-0.0008148648276211645,0.7913418073329556,-0.0007930737612765748,0.7691906359344317,-0.022944245159800425,0.7691906359344317,-0.022944245159800425,0.7832700207486064,0.7832573900561552,0.7951170456112289,0.7951170456112289,0.9081775580627205,0.9081843678274801,0.9013356091867586,0.9013356091867586,28.28425931930542,28.28425931930542,28.28425931930542,28.28425931930542,246.3297709941864,443.40500993728637,446.6139664173126,446.62470202445985,200041.8,199733.6,308.2,308.2
0021_SVD,998668,6034,3706,6 user sample,SVD,0.8736805626961773,-0.0007159918744055194,0.8736167069483789,-0.0007798476222039552,0.9140243749724396,0.03962782040185675,0.9140243749724396,0.03962782040185675,0.7939644820881884,0.0002776106254764876,0.7939938249629839,0.0003069535002719892,0.7644939379346354,-0.029192933528076503,0.7644939379346354,-0.029192933528076503,0.7847268129199872,0.7847364651972645,0.7758124316180046,0.7758124316180046,0.9091184282977766,0.9091326240110089,0.8948551060042218,0.8948551060042218,110.97655854225158,110.97655854225158,110.97655854225158,110.97655854225158,66.29814310073853,109.1393452167511,115.500581407547,115.51247844696044,200041.8,199733.6,308.2,308.2
0022_KNNBaseline_item_msd,999433,6034,3706,6 user sample,KNNBaseline_item_msd,0.8855118757535889,0.0002825666312766817,0.8854697170052834,0.0002404078829711942,0.9375039533725229,0.05227464425021067,0.9375039533725229,0.05227464425021067,0.7913394530634836,-0.0007954280307485018,0.7913212002005585,-0.0008136808936736184,0.8022745928482575,0.010139711754025393,0.8022745928482575,0.010139711754025393,0.7829944950456643,0.7830207193635363,0.7586381102685655,0.7586381102685655,0.9085667204003816,0.9085741826283726,0.9010617651376487,0.9010617651376487,30.531260824203493,30.531260824203493,30.531260824203493,30.531260824203493,255.825518655777,455.8788106441498,459.24636950492857,459.2525396823883,200041.8,199886.6,155.2,155.2
0022_SVD,999433,6034,3706,6 user sample,SVD,0.8732362197760152,-0.0011603347945676745,0.8731830430347598,-0.001213511535823053,0.9386314556535569,0.06423490108297403,0.9386314556535569,0.06423490108297403,0.7933734498147198,-0.00031342164799208483,0.7933582656024065,-0.0003286058603053643,0.8025384968127524,0.00885162535004047,0.8025384968127524,0.00885162535004047,0.784415015353436,0.784442460534191,0.7589314773676687,0.7589314773676687,0.9092348920106279,0.9092438539616744,0.9002244772849973,0.9002244772849973,114.25008907318116,114.25008907318116,114.25008907318116,114.25008907318116,60.75150294303894,95.90735592842103,100.37213029861451,100.3833438873291,200041.8,199886.6,155.2,155.2
0023_KNNBaseline_item_msd,999184,6034,3706,6 user sample,KNNBaseline_item_msd,0.8853869263091108,0.00015761718679851988,0.8853640976529465,0.00013478853063431107,0.9068516626326568,0.021622353510344583,0.9068516626326568,0.021622353510344583,0.7915508550823009,-0.0005840260119311935,0.7915402450940187,-0.0005946360002134776,0.8002055396721677,0.008070658577935541,0.8002055396721677,0.008070658577935541,0.7838273867939786,0.7838281697238261,0.7831778451919675,0.7831778451919675,0.9084753605463577,0.9084709373869172,0.9129209368348914,0.9129209368348914,30.48897776603699,30.48897776603699,30.48897776603699,30.48897776603699,265.845362329483,476.297339963913,479.47278943061826,479.4798416137695,200041.8,199836.8,205.0,205.0
0023_SVD,999184,6034,3706,6 user sample,SVD,0.8744382840295822,4.1729458999384406e-05,0.8744022197541158,5.665183532954643e-06,0.9083895572573235,0.03399300268674066,0.9083895572573235,0.03399300268674066,0.7928948454770519,-0.0007920259856599721,0.7928794058082327,-0.0008074656544792003,0.8053749991188857,0.011688127656173775,0.8053749991188857,0.011688127656173775,0.7848757478572111,0.7848922691444169,0.7696313041316396,0.7696313041316396,0.9092219803741546,0.9092174502325984,0.913776353282163,0.913776353282163,127.92929277420043,127.92929277420043,127.92929277420043,127.92929277420043,60.90926365852356,102.71122031211853,106.27279095649719,106.28015584945679,200041.8,199836.8,205.0,205.0
0024_KNNBaseline_item_msd,999889,6034,3706,6 user sample,KNNBaseline_item_msd,0.8853309385269345,0.00010162940462221659,0.8853245850216279,9.527589931568325e-05,0.9028232067191423,0.017593897596830055,0.9028232067191423,0.017593897596830055,0.7918897567740177,-0.000245124320214396,0.7918509042654407,-0.0002839768287914435,0.8298913495300972,0.03775646843586511,0.8298913495300972,0.03775646843586511,0.7829027389128473,0.7829037545487086,0.779852380401403,0.779852380401403,0.9082754932004159,0.9082827514866176,0.9009760778223341,0.9009760778223341,29.7860764503479,29.7860764503479,29.7860764503479,29.7860764503479,270.6576028823853,473.6764545917511,476.90502390861514,476.90833988189695,200041.8,199977.8,64.0,64.0
