,mae increase,rmse increase,precision10t4 decrease,recall10t4 decrease,ndcg10 decrease,num_ratings,num_tested,num_users,num_movies,fit_time,test_time,name
0,0.06400411353786528,0.07451557709808121,-0.0069068134990945,0.017362216016633902,0.00041304728167990135,25740,5148.0,273,1534,2.342467927932739,0.05022797584533691,Male users
1,-0.009464511498637584,-0.01113767391289111,0.006002366422119043,0.005977986437277316,-0.0016164085006614703,74260,14852.0,670,1605,6.69700026512146,0.19468774795532226,Female users
