,mae increase,rmse increase,precision10t4 decrease,recall10t4 decrease,ndcg10 decrease,num_ratings,num_tested,num_users,num_movies,fit_time,test_time
0,0.006822022127912497,0.007525020765275392,0.004302249801237834,0.0150191185401099,0.01105334954127124,75296,15059.2,671,1630,13.309874629974365,0.3489562511444092
1,0.005975853551052901,0.007059854560218848,-0.016808767462387353,0.0020918054871139624,-0.01838608574387013,24704,4940.8,272,1425,2.435129165649414,0.07165536880493165
