,mae increase,rmse increase,precision10t4 decrease,recall10t4 decrease,ndcg10 decrease,num_ratings,num_tested,num_users,num_movies,fit_time,test_time
0,0.06383049143363628,0.07275746465118238,-0.006454258954748271,0.018417071225469095,0.010755162143568309,25740,5148.0,273,1534,2.3447319984436037,0.05551013946533203
1,-0.00942067129960733,-0.01271906217303187,-0.0027002475233753875,0.0013543761561237155,-0.00016982535853204972,74260,14852.0,670,1605,6.653667545318603,0.1551365852355957
